Region,Delivery_Mode,Supplier,traffic_congestion_level,port_congestion_level,weather_condition_severity,fuel_consumption_rate,driver_behavior_score,fatigue_monitoring_score,supplier_reliability_score,Disruption,Weather_Conditions_Rainy,Weather_Conditions_Snowy,Weather_Conditions_Sunny,Is_Business_Day,Is_Holiday,Is_Working_Day,Week_Of_Year,Quarter,Is_Weekend,Delivery_Duration,traffic_congestion_level_rolling_mean_3,traffic_congestion_level_rolling_std_3,port_congestion_level_rolling_mean_3,port_congestion_level_rolling_std_3,supplier_reliability_score_rolling_mean_3,supplier_reliability_score_rolling_std_3,traffic_congestion_level_rolling_mean_7,traffic_congestion_level_rolling_std_7,port_congestion_level_rolling_mean_7,port_congestion_level_rolling_std_7,supplier_reliability_score_rolling_mean_7,supplier_reliability_score_rolling_std_7,traffic_congestion_level_expanding_mean,port_congestion_level_expanding_mean,supplier_reliability_score_expanding_mean,traffic_congestion_level_lag_1,traffic_congestion_level_lag_2,traffic_congestion_level_lag_3,traffic_congestion_level_lag_4,traffic_congestion_level_lag_5,traffic_congestion_level_lag_6,traffic_congestion_level_lag_7,port_congestion_level_lag_1,port_congestion_level_lag_2,port_congestion_level_lag_3,port_congestion_level_lag_4,port_congestion_level_lag_5,port_congestion_level_lag_6,port_congestion_level_lag_7,supplier_reliability_score_lag_1,supplier_reliability_score_lag_2,supplier_reliability_score_lag_3,supplier_reliability_score_lag_4,supplier_reliability_score_lag_5,supplier_reliability_score_lag_6,supplier_reliability_score_lag_7,Traffic_Port_Interaction
2,0,0,0.49069986,9.743027,0.7845015,0.49032784,0.17211905,0.4497834,0.978212,1,False,True,False,False,False,False,1,1,True,-48.0,0.55560637,0.38334724,8.962567,1.5698363,0.6362677,0.55120456,0.31645346,0.36107484,8.450656,1.8662506,0.71846026,0.34287253,0.4912612,7.0926685,0.51872045,0.20885585,0.96726334,0.010535588,0.018896265,0.5125777,0.0063455603,0.90013903,7.155458,9.989218,5.1925597,9.580677,7.498861,9.994795,3.5646074,0.93019557,0.0003955813,0.7666837,0.5817403,0.898135,0.8738594,0.6358546,4.780902
0,0,3,0.96590096,9.937685,0.028925242,0.3014562,0.07326749,0.46850252,0.8816552,1,True,False,False,True,False,True,2,1,False,312.0,0.55515224,0.38261586,8.94539,1.5531793,0.9300209,0.048278626,0.4535328,0.40338776,8.442498,1.8584839,0.7195739,0.34347355,0.49203676,7.097317,0.5193135,0.49069986,0.20885585,0.96726334,0.010535588,0.018896265,0.5125777,0.0063455603,9.743027,7.155458,9.989218,5.1925597,9.580677,7.498861,9.994795,0.978212,0.93019557,0.0003955813,0.7666837,0.5817403,0.898135,0.8738594,9.59882
0,2,2,0.9998287,2.7675984,0.8829265,5.155797e-05,0.9963418,0.7911217,0.085879125,1,False,False,True,True,False,True,1,1,False,24.0,0.81880987,0.2846575,7.4827704,4.0846186,0.6485821,0.48970073,0.5231401,0.4541231,7.7666035,2.8530676,0.6035374,0.40482056,0.49286515,7.0902543,0.5186064,0.96590096,0.49069986,0.20885585,0.96726334,0.010535588,0.018896265,0.5125777,9.937685,9.743027,7.155458,9.989218,5.1925597,9.580677,7.498861,0.8816552,0.978212,0.93019557,0.0003955813,0.7666837,0.5817403,0.898135,2.7671242
3,2,1,0.048756856,7.1959896,0.50324374,0.0011736597,0.97547406,0.00021373895,0.35232258,1,False,False,True,True,False,True,2,1,False,144.0,0.6714955,0.5395742,6.6337576,3.6179574,0.4399523,0.40506065,0.52740586,0.44870502,7.425934,2.7405086,0.5707634,0.41601142,0.49214184,7.0904264,0.5183356,0.9998287,0.96590096,0.49069986,0.20885585,0.96726334,0.010535588,0.018896265,2.7675984,9.937685,9.743027,7.155458,9.989218,5.1925597,9.580677,0.085879125,0.8816552,0.978212,0.93019557,0.0003955813,0.7666837,0.5817403,0.35085383
3,2,3,0.1022523,9.612196,0.8946953,0.037415437,0.90152353,0.6010945,0.30286384,1,False,True,False,True,False,True,2,1,False,264.0,0.38361263,0.5343287,6.5252614,3.4712443,0.24702184,0.14172782,0.5405083,0.43212962,8.05731,2.6477554,0.5045034,0.41654244,0.49150786,7.094527,0.5179852,0.048756856,0.9998287,0.96590096,0.49069986,0.20885585,0.96726334,0.010535588,7.1959896,2.7675984,9.937685,9.743027,7.155458,9.989218,5.1925597,0.35232258,0.085879125,0.8816552,0.978212,0.93019557,0.0003955813,0.7666837,0.98286915
1,3,2,0.88716656,3.071785,0.027753219,0.00061834056,0.30995476,0.7616174,0.07977696,1,True,False,False,True,False,True,1,1,False,48.0,0.34605858,0.469376,6.626657,3.3071663,0.24498779,0.14519817,0.52906585,0.41983163,7.0691056,3.06461,0.51584363,0.4013339,0.49215016,7.0879965,0.51727384,0.1022523,0.048756856,0.9998287,0.96590096,0.49069986,0.20885585,0.96726334,9.612196,7.1959896,2.7675984,9.937685,9.743027,7.155458,9.989218,0.30286384,0.35232258,0.085879125,0.8816552,0.978212,0.93019557,0.0003955813,2.725185
1,3,2,0.015791636,3.6273313,0.64939964,0.87356263,0.99003214,0.70240605,0.0069537023,1,False,True,False,False,False,False,1,1,True,-24.0,0.33507016,0.48007986,5.437104,3.62639,0.12986483,0.15418267,0.5014853,0.44965595,6.565088,3.3269386,0.38395193,0.39410803,0.4913781,7.0823874,0.51644677,0.88716656,0.1022523,0.048756856,0.9998287,0.96590096,0.49069986,0.20885585,3.071785,9.612196,7.1959896,2.7675984,9.937685,9.743027,7.155458,0.07977696,0.30286384,0.35232258,0.085879125,0.8816552,0.978212,0.93019557,0.057281494
2,0,1,0.45542276,8.993538,0.40029046,0.86270916,0.006891708,0.9257839,0.46909162,1,False,True,False,True,False,True,2,1,False,240.0,0.45279366,0.4356934,5.2308846,3.270371,0.1852741,0.24847554,0.4964457,0.44999453,6.458018,3.2178912,0.31122044,0.30249006,0.49131992,7.08548,0.5163701,0.015791636,0.88716656,0.1022523,0.048756856,0.9998287,0.96590096,0.49069986,3.6273313,3.071785,9.612196,7.1959896,2.7675984,9.937685,9.743027,0.0069537023,0.07977696,0.30286384,0.35232258,0.085879125,0.8816552,0.978212,4.095862
3,1,1,0.078023314,9.942904,0.4367804,0.034515053,0.5400007,0.5867911,0.39277542,1,False,False,False,True,False,True,2,1,False,192.0,0.18307924,0.23790006,7.521258,3.4054842,0.2896069,0.24774113,0.36960602,0.41973034,6.458763,3.2188325,0.24138045,0.18079151,0.49065223,7.0900965,0.5161705,0.45542276,0.015791636,0.88716656,0.1022523,0.048756856,0.9998287,0.96590096,8.993538,3.6273313,3.071785,9.612196,7.1959896,2.7675984,9.937685,0.46909162,0.0069537023,0.07977696,0.30286384,0.35232258,0.085879125,0.8816552,0.77577835
1,0,3,0.45441285,6.9279847,0.9986152,0.97141737,0.471745,0.0076537468,0.99973387,0,False,True,False,True,False,True,1,1,False,-96.0,0.3292863,0.21760072,8.621475,1.5415115,0.62053365,0.3306065,0.29168946,0.32263395,7.0531044,2.7775311,0.37193114,0.3234523,0.4905938,7.0898347,0.5169504,0.078023314,0.45542276,0.015791636,0.88716656,0.1022523,0.048756856,0.9998287,9.942904,8.993538,3.6273313,3.071785,9.612196,7.1959896,2.7675984,0.39277542,0.46909162,0.0069537023,0.07977696,0.30286384,0.35232258,0.085879125,3.1481652
1,0,1,0.00019716045,0.15201592,0.35748142,0.7433693,0.0016252022,0.99911493,0.30222985,1,False,False,False,True,False,True,1,1,False,96.0,0.17754444,0.24291214,5.6743016,5.0143957,0.56491303,0.3792776,0.28475237,0.3291835,6.046822,3.8036048,0.36477503,0.3245108,0.48980412,7.078663,0.51660466,0.45441285,0.078023314,0.45542276,0.015791636,0.88716656,0.1022523,0.048756856,6.9279847,9.942904,8.993538,3.6273313,3.071785,9.612196,7.1959896,0.99973387,0.39277542,0.46909162,0.0069537023,0.07977696,0.30286384,0.35232258,2.9971527e-05
3,1,3,0.01002655,1.9334368,0.6240562,0.011144457,0.6100114,0.44355515,0.5993078,1,False,False,True,True,False,True,1,1,False,-96.0,0.15487885,0.25945058,3.0044792,3.512661,0.6337572,0.35002577,0.27157727,0.33939248,4.9498568,3.7101026,0.40712416,0.33428082,0.48903275,7.0703907,0.51673764,0.00019716045,0.45441285,0.078023314,0.45542276,0.015791636,0.88716656,0.1022523,0.15201592,6.9279847,9.942904,8.993538,3.6273313,3.071785,9.612196,0.30222985,0.99973387,0.39277542,0.46909162,0.0069537023,0.07977696,0.30286384,0.019385701
3,1,2,0.15177137,3.540656,0.060054716,0.054631274,0.53547055,0.9972697,0.08024291,1,False,False,True,True,False,True,1,1,False,72.0,0.053998362,0.084816426,1.8753697,1.6950662,0.32726017,0.26043612,0.1665208,0.20382541,5.016838,3.6746078,0.40719074,0.33420482,0.48849142,7.064725,0.516037,0.01002655,0.00019716045,0.45441285,0.078023314,0.45542276,0.015791636,0.88716656,1.9334368,0.15201592,6.9279847,9.942904,8.993538,3.6273313,3.071785,0.5993078,0.30222985,0.99973387,0.39277542,0.46909162,0.0069537023,0.07977696,0.53737026
3,3,3,0.8853266,9.99973,0.39345434,0.017158229,0.93698347,0.8438206,0.3141733,1,False,False,False,True,False,True,1,1,False,192.0,0.34904152,0.46981293,5.157941,4.2694235,0.33124134,0.25995302,0.2907401,0.32537627,5.927181,4.043799,0.45107925,0.29015407,0.48912737,7.0694284,0.51571345,0.15177137,0.01002655,0.00019716045,0.45441285,0.078023314,0.45542276,0.015791636,3.540656,1.9334368,0.15201592,6.9279847,9.942904,8.993538,3.6273313,0.08024291,0.5993078,0.30222985,0.99973387,0.39277542,0.46909162,0.0069537023,8.853027
1,2,3,0.9044015,0.40461317,0.81216353,7.265686e-06,0.104050115,0.9574361,0.016239936,0,False,False,True,True,False,True,1,1,False,336.0,0.6471665,0.42913076,4.648333,4.8925223,0.13688539,0.15683544,0.35487992,0.39914092,4.7001915,4.2558107,0.38638616,0.33281645,0.4897918,7.058765,0.51491433,0.8853266,0.15177137,0.01002655,0.00019716045,0.45441285,0.078023314,0.45542276,9.99973,3.540656,1.9334368,0.15201592,6.9279847,9.942904,8.993538,0.3141733,0.08024291,0.5993078,0.30222985,0.99973387,0.39277542,0.46909162,0.36593273
1,3,2,0.64508766,6.6817856,0.017371336,0.44847834,0.3199214,0.0049278983,0.22963838,0,True,False,False,False,False,False,1,1,True,-24.0,0.8116053,0.14452352,5.6953764,4.873019,0.18668388,0.15354118,0.4358891,0.39104867,4.2343173,3.732581,0.36308086,0.3379664,0.49003989,7.0581627,0.5144586,0.9044015,0.8853266,0.15177137,0.01002655,0.00019716045,0.45441285,0.078023314,0.40461317,9.99973,3.540656,1.9334368,0.15201592,6.9279847,9.942904,0.016239936,0.3141733,0.08024291,0.5993078,0.30222985,0.99973387,0.39277542,4.3103375
2,1,3,0.94911253,4.5287447,0.044793792,0.13257802,0.088290356,0.8854033,0.96933776,1,False,True,False,True,False,True,2,1,False,192.0,0.8328672,0.16415128,3.8717146,3.1897476,0.40507203,0.50018156,0.5065605,0.4369608,3.891569,3.5496824,0.35873857,0.32848546,0.49077204,7.0541286,0.5151841,0.64508766,0.9044015,0.8853266,0.15177137,0.01002655,0.00019716045,0.45441285,6.6817856,0.40461317,9.99973,3.540656,1.9334368,0.15201592,6.9279847,0.22963838,0.016239936,0.3141733,0.08024291,0.5993078,0.30222985,0.99973387,4.2982883
0,0,3,0.9299754,9.9990015,0.2499072,0.00013136551,0.2985867,0.98625714,0.3120105,1,False,False,False,True,False,True,1,1,False,-72.0,0.84139186,0.1702735,7.069844,2.7556975,0.5036622,0.40538448,0.63938594,0.39685988,5.298281,3.7653258,0.3601358,0.32822573,0.4914714,7.058818,0.5148606,0.94911253,0.64508766,0.9044015,0.8853266,0.15177137,0.01002655,0.00019716045,4.5287447,6.6817856,0.40461317,9.99973,3.540656,1.9334368,0.15201592,0.96933776,0.22963838,0.016239936,0.3141733,0.08024291,0.5993078,0.30222985,9.298825
1,1,1,0.032969028,9.9823265,0.10723478,0.20896406,0.24308978,0.75336444,0.94372714,1,False,False,False,True,False,True,2,1,False,96.0,0.6373523,0.5234987,8.170024,3.1534517,0.7416918,0.3723352,0.6426634,0.39084515,6.4481225,3.795375,0.40933856,0.39004746,0.49074247,7.0634656,0.5155424,0.9299754,0.94911253,0.64508766,0.9044015,0.8853266,0.15177137,0.01002655,9.9990015,4.5287447,6.6817856,0.40461317,9.99973,3.540656,1.9334368,0.3120105,0.96933776,0.22963838,0.016239936,0.3141733,0.08024291,0.5993078,0.3291076
0,0,3,0.21060032,5.657556,0.66864735,0.41571236,0.4268229,0.99646133,0.029039783,0,False,False,True,True,False,True,2,1,False,-96.0,0.3911816,0.47498664,8.546295,2.501735,0.42825913,0.46829322,0.65106755,0.37898302,6.750537,3.6046424,0.40202382,0.3976537,0.49029782,7.061234,0.51477015,0.032969028,0.9299754,0.94911253,0.64508766,0.9044015,0.8853266,0.15177137,9.9823265,9.9990015,4.5287447,6.6817856,0.40461317,9.99973,3.540656,0.94372714,0.3120105,0.96933776,0.22963838,0.016239936,0.3141733,0.08024291,1.191483
3,0,3,0.85424286,6.717328,0.5221947,6.400116e-05,0.39823067,0.90687805,0.13243087,1,False,False,True,False,False,False,1,1,True,288.0,0.3659374,0.43211097,7.4524035,2.2541435,0.36839926,0.5009232,0.64662707,0.3759507,6.2816224,3.3132403,0.37606063,0.4100843,0.4908746,7.060689,0.5141642,0.21060032,0.032969028,0.9299754,0.94911253,0.64508766,0.9044015,0.8853266,5.657556,9.9823265,9.9990015,4.5287447,6.6817856,0.40461317,9.99973,0.029039783,0.94372714,0.3120105,0.96933776,0.22963838,0.016239936,0.3141733,5.7382298
2,2,0,0.9770403,8.902614,0.65327287,0.0016311824,0.39614153,0.19494013,0.87733424,1,True,False,False,True,False,True,1,1,False,312.0,0.6806278,0.41166028,7.0924993,1.6547402,0.3462683,0.4628128,0.657004,0.38514176,7.495622,2.15558,0.4990741,0.4132983,0.49164385,7.0636034,0.51473886,0.85424286,0.21060032,0.032969028,0.9299754,0.94911253,0.64508766,0.9044015,6.717328,5.657556,9.9823265,9.9990015,4.5287447,6.6817856,0.40461317,0.13243087,0.029039783,0.94372714,0.3120105,0.96933776,0.22963838,0.016239936,8.698213
3,1,3,0.90243596,0.034014773,0.96894246,0.40455264,0.15294726,0.46362743,0.3159761,1,True,False,False,True,False,True,1,1,False,288.0,0.9112397,0.061870266,5.2179856,4.6205015,0.44191375,0.3880921,0.6937681,0.39594585,6.545941,3.5725608,0.51140803,0.40512493,0.4922928,7.0524983,0.51442486,0.9770403,0.85424286,0.21060032,0.032969028,0.9299754,0.94911253,0.64508766,8.902614,6.717328,5.657556,9.9823265,9.9990015,4.5287447,6.6817856,0.87733424,0.13243087,0.029039783,0.94372714,0.3120105,0.96933776,0.22963838,0.030696156
0,0,0,0.9355429,7.225264,0.14520282,0.31213132,0.0057802442,0.50807816,0.4226891,0,False,True,False,False,False,False,1,1,True,120.0,0.9383397,0.037380718,5.3872976,4.711327,0.5386665,0.2981087,0.69182956,0.394518,6.9311576,3.4624846,0.4333154,0.35124528,0.49299192,7.0527706,0.5142802,0.90243596,0.9770403,0.85424286,0.21060032,0.032969028,0.9299754,0.94911253,0.034014773,8.902614,6.717328,5.657556,9.9823265,9.9990015,4.5287447,0.3159761,0.87733424,0.13243087,0.029039783,0.94372714,0.3120105,0.96933776,6.7595444
0,0,1,0.33956656,9.078091,0.06951771,0.23248492,0.36678234,0.71221167,0.25850397,0,False,False,True,True,False,True,1,1,False,288.0,0.72584844,0.33493924,5.44579,4.777418,0.33238974,0.08331413,0.6074854,0.3982137,6.799599,3.3418882,0.4256716,0.35488838,0.49275032,7.05596,0.5138774,0.9355429,0.90243596,0.9770403,0.85424286,0.21060032,0.032969028,0.9299754,7.225264,0.034014773,8.902614,6.717328,5.657556,9.9823265,9.9990015,0.4226891,0.3159761,0.87733424,0.13243087,0.029039783,0.94372714,0.3120105,3.0826159
0,1,1,0.8521422,1.215823,0.46648994,0.011458659,0.28172988,0.56565964,0.58226067,0,False,False,True,True,False,True,1,1,False,192.0,0.70908386,0.32271692,5.839726,4.1101823,0.42115125,0.16188383,0.72451013,0.31234846,5.547241,3.5842085,0.37403354,0.28669024,0.4933154,7.0467777,0.5139849,0.33956656,0.9355429,0.90243596,0.9770403,0.85424286,0.21060032,0.032969028,9.078091,7.225264,0.034014773,8.902614,6.717328,5.657556,9.9823265,0.25850397,0.4226891,0.3159761,0.87733424,0.13243087,0.029039783,0.94372714,1.0360541
2,2,1,0.95430493,5.7646356,0.07729671,0.004447316,0.9892867,0.73347557,0.027952475,1,False,False,True,True,False,True,1,1,False,120.0,0.7153379,0.3294122,5.35285,3.9472759,0.2895724,0.27845705,0.8307537,0.22175731,5.5625386,3.5849862,0.3738782,0.28690854,0.4940391,7.044765,0.5132219,0.8521422,0.33956656,0.9355429,0.90243596,0.9770403,0.85424286,0.21060032,1.215823,9.078091,7.225264,0.034014773,8.902614,6.717328,5.657556,0.58226067,0.25850397,0.4226891,0.3159761,0.87733424,0.13243087,0.029039783,5.50122
0,0,1,0.06417015,0.88710135,0.024610195,0.0011465736,0.043483533,0.99713665,0.1831681,1,False,False,False,True,False,True,2,1,False,-48.0,0.6235391,0.48711345,2.62252,2.7261114,0.2644604,0.28595582,0.71788615,0.3635434,4.729649,3.9324079,0.38112637,0.28035834,0.49336532,7.0351133,0.51270455,0.95430493,0.8521422,0.33956656,0.9355429,0.90243596,0.9770403,0.85424286,5.7646356,1.215823,9.078091,7.225264,0.034014773,8.902614,6.717328,0.027952475,0.58226067,0.25850397,0.4226891,0.3159761,0.87733424,0.13243087,0.05692543
0,1,1,0.16060752,9.808427,0.1611368,0.09972674,0.48987272,0.83978415,0.9990722,1,False,False,False,True,False,True,2,1,False,-48.0,0.39302754,0.48846626,5.486721,4.467151,0.4033976,0.5216744,0.6012529,0.39605516,4.8590508,4.103781,0.39851752,0.3175748,0.49284455,7.0394535,0.5134657,0.06417015,0.95430493,0.8521422,0.33956656,0.9355429,0.90243596,0.9770403,0.88710135,5.7646356,1.215823,9.078091,7.225264,0.034014773,8.902614,0.1831681,0.027952475,0.58226067,0.25850397,0.4226891,0.3159761,0.87733424,1.575307
2,2,1,0.97607887,9.575275,0.00081849855,0.006361723,0.38955158,0.36133218,0.12905686,0,False,True,False,False,False,False,1,1,True,48.0,0.4002855,0.5009776,6.7569346,5.084761,0.43709907,0.4874345,0.6117733,0.4062361,6.2220883,3.8079486,0.3718148,0.33314842,0.49359962,7.0434155,0.51286507,0.16060752,0.06417015,0.95430493,0.8521422,0.33956656,0.9355429,0.90243596,9.808427,0.88710135,5.7646356,1.215823,9.078091,7.225264,0.034014773,0.9990722,0.1831681,0.027952475,0.58226067,0.25850397,0.4226891,0.3159761,9.346224
3,1,3,0.3581159,9.645509,0.116642535,0.0460538,0.27114254,0.9810752,0.7437065,0,False,False,False,True,False,True,1,1,False,0.0,0.4982674,0.4254177,9.676404,0.11960645,0.6239452,0.44720104,0.5292837,0.38773924,6.567837,4.018281,0.4176744,0.36215115,0.49338824,7.047475,0.5132252,0.97607887,0.16060752,0.06417015,0.95430493,0.8521422,0.33956656,0.9355429,9.575275,9.808427,0.88710135,5.7646356,1.215823,9.078091,7.225264,0.12905686,0.9990722,0.1831681,0.027952475,0.58226067,0.25850397,0.4226891,3.45421
0,3,3,0.56806856,7.434999,0.48011833,0.36416596,0.9822219,0.9840213,0.4363414,1,False,False,False,False,False,False,1,1,True,312.0,0.63408774,0.31422675,8.885262,1.2564545,0.43636826,0.30732483,0.5619269,0.37861654,6.33311,3.8932507,0.44307974,0.35529703,0.49350458,7.0480785,0.51310545,0.3581159,0.97607887,0.16060752,0.06417015,0.95430493,0.8521422,0.33956656,9.645509,9.575275,9.808427,0.88710135,5.7646356,1.215823,9.078091,0.7437065,0.12905686,0.9990722,0.1831681,0.027952475,0.58226067,0.25850397,4.2235894
1,0,3,0.9790995,8.077541,0.6015685,0.44418198,0.25841162,0.98397535,0.9855571,1,False,False,True,True,False,True,2,1,False,216.0,0.63509464,0.3158711,8.386017,1.137082,0.72186834,0.27525833,0.58006364,0.39741004,7.3133554,3.1904716,0.5006935,0.41009974,0.49425977,7.0496798,0.5138402,0.56806856,0.3581159,0.97607887,0.16060752,0.06417015,0.95430493,0.8521422,7.434999,9.645509,9.575275,9.808427,0.88710135,5.7646356,1.215823,0.4363414,0.7437065,0.12905686,0.9990722,0.1831681,0.027952475,0.58226067,7.908717
3,1,0,0.99218655,8.422765,0.010387372,0.0015212925,0.8445828,0.41727185,9.8753015e-05,1,False,False,False,True,False,True,2,1,False,-120.0,0.8464516,0.24117553,7.978435,0.50128525,0.47399908,0.49380726,0.5854753,0.40356582,7.693088,3.1330903,0.4967144,0.41555005,0.49503297,7.0518117,0.51304245,0.9790995,0.56806856,0.3581159,0.97607887,0.16060752,0.06417015,0.95430493,8.077541,7.434999,9.645509,9.575275,9.808427,0.88710135,5.7646356,0.9855571,0.4363414,0.7437065,0.12905686,0.9990722,0.1831681,0.027952475,8.356955
3,3,2,0.9255553,9.872634,0.99745613,0.7017066,0.07125865,0.8993972,0.9943996,1,False,False,False,False,False,False,1,1,True,120.0,0.9656138,0.035303414,8.79098,0.9525101,0.6600185,0.5715244,0.7085303,0.3452269,8.976736,0.9825337,0.6126046,0.4265084,0.49570042,7.0561852,0.51378876,0.99218655,0.9790995,0.56806856,0.3581159,0.97607887,0.16060752,0.06417015,8.422765,8.077541,7.434999,9.645509,9.575275,9.808427,0.88710135,9.8753015e-05,0.9855571,0.4363414,0.7437065,0.12905686,0.9990722,0.1831681,9.137668
0,3,3,0.98685,9.856644,0.8774755,3.965909e-07,0.57754964,0.9298704,0.3435744,0,False,False,True,True,False,True,2,1,False,24.0,0.9681973,0.03702534,9.384014,0.8325045,0.44602427,0.5050055,0.82656497,0.25651738,8.9836235,0.9894806,0.5189621,0.39855868,0.49646074,7.06052,0.51352525,0.9255553,0.99218655,0.9790995,0.56806856,0.3581159,0.97607887,0.16060752,9.872634,8.422765,8.077541,7.434999,9.645509,9.575275,9.808427,0.9943996,9.8753015e-05,0.9855571,0.4363414,0.7437065,0.12905686,0.9990722,9.72703
1,1,0,0.35233614,2.1804538,0.802239,0.050079998,0.753846,0.96811056,0.37481794,1,False,False,False,True,False,True,2,1,False,336.0,0.7549138,0.34998694,7.3032436,4.4364734,0.57093066,0.36706746,0.7374589,0.30049023,7.927221,2.7078772,0.55407083,0.3681524,0.49623796,7.0529776,0.5133109,0.98685,0.9255553,0.99218655,0.9790995,0.56806856,0.3581159,0.97607887,9.856644,9.872634,8.422765,8.077541,7.434999,9.645509,9.575275,0.3435744,0.9943996,9.8753015e-05,0.9855571,0.4363414,0.7437065,0.12905686,0.7682527
0,2,3,0.035150673,8.283986,0.23078816,0.034711782,0.7421084,0.74490654,0.6994011,0,False,True,False,True,False,True,2,1,False,216.0,0.4581123,0.4845868,6.7736945,4.0548377,0.4725978,0.19703764,0.69132096,0.38214332,7.7327175,2.6110516,0.5477415,0.36471358,0.4955264,7.0548773,0.5135981,0.35233614,0.98685,0.9255553,0.99218655,0.9790995,0.56806856,0.3581159,2.1804538,9.856644,9.872634,8.422765,8.077541,7.434999,9.645509,0.37481794,0.3435744,0.9943996,9.8753015e-05,0.9855571,0.4363414,0.7437065,0.2911877
3,3,0,0.122630276,9.508129,0.6856426,0.5618102,0.86312574,0.42552292,0.050259646,0,False,False,True,True,False,True,1,1,False,312.0,0.17003903,0.16382109,6.657523,3.9252698,0.37482622,0.32457072,0.6276869,0.43895215,8.028879,2.6880913,0.49258694,0.4106661,0.49495184,7.0586576,0.51288414,0.035150673,0.35233614,0.98685,0.9255553,0.99218655,0.9790995,0.56806856,8.283986,2.1804538,9.856644,9.872634,8.422765,8.077541,7.434999,0.6994011,0.37481794,0.3435744,0.9943996,9.8753015e-05,0.9855571,0.4363414,1.1659845
1,0,2,0.16701905,7.051795,0.088172846,0.00010871771,0.85573006,0.9940768,0.0024013468,1,True,False,False,True,False,True,1,1,False,-72.0,0.10826667,0.067097336,8.281303,1.2281694,0.25068736,0.38933355,0.5116754,0.4379093,7.882344,2.7128406,0.3521361,0.38101995,0.49444732,7.0586467,0.5120988,0.122630276,0.035150673,0.35233614,0.98685,0.9255553,0.99218655,0.9790995,9.508129,8.283986,2.1804538,9.856644,9.872634,8.422765,8.077541,0.050259646,0.6994011,0.37481794,0.3435744,0.9943996,9.8753015e-05,0.9855571,1.1777841
2,0,0,0.06918212,9.992824,0.99982667,0.00014120627,0.28231305,0.0044056103,0.49978155,1,False,False,True,True,False,True,2,1,False,-48.0,0.11961048,0.048988324,8.850916,1.5768194,0.1841475,0.2743925,0.37981766,0.406979,8.106638,2.827453,0.42351937,0.3495848,0.49379408,7.063154,0.51207983,0.16701905,0.122630276,0.035150673,0.35233614,0.98685,0.9255553,0.99218655,7.051795,9.508129,8.283986,2.1804538,9.856644,9.872634,8.422765,0.0024013468,0.050259646,0.6994011,0.37481794,0.3435744,0.9943996,9.8753015e-05,0.6913247
1,1,1,0.01949215,9.9992285,0.6470741,0.08129048,0.08603199,0.47213012,0.9954785,1,False,False,False,True,False,True,2,1,False,336.0,0.08523111,0.07506147,9.014616,1.6998557,0.49922046,0.49653882,0.25038007,0.34363687,8.1247225,2.8410037,0.42367348,0.34987855,0.4930666,7.0676575,0.51282126,0.06918212,0.16701905,0.122630276,0.035150673,0.35233614,0.98685,0.9255553,9.992824,7.051795,9.508129,8.283986,2.1804538,9.856644,9.872634,0.49978155,0.0024013468,0.050259646,0.6994011,0.37481794,0.3435744,0.9943996,0.19490646
0,2,1,0.20881075,7.860805,0.0044524986,0.019827517,0.91610146,0.002365139,0.124964304,1,False,False,True,False,False,False,1,1,True,-96.0,0.09916167,0.0981553,9.284286,1.2327746,0.54007477,0.43665364,0.13923159,0.11646162,7.839603,2.736447,0.39244348,0.36753097,0.49263132,7.068872,0.5122273,0.01949215,0.06918212,0.16701905,0.122630276,0.035150673,0.35233614,0.98685,9.9992285,9.992824,7.051795,9.508129,8.283986,2.1804538,9.856644,0.9954785,0.49978155,0.0024013468,0.050259646,0.6994011,0.37481794,0.3435744,1.6414206
